,feature_no,feature_name,vNE,info_rich_feature,max_num_for_this_dataset
223,223,ASV_371,2.0723601553236626,No,16
224,224,ASV_372,2.0729681491392102,No,16
225,225,ASV_374,2.072977416880695,No,16
226,226,ASV_377,2.0728369543188196,No,16
227,227,ASV_379,2.072666239473371,No,16
228,228,ASV_383,2.0729775220278066,No,16
229,229,ASV_384,2.0728435031170567,No,16
230,230,ASV_398,2.073030246172265,No,16
231,231,ASV_400,2.0730078566798515,No,16
232,232,ASV_401,2.0699946829530727,No,16
233,233,ASV_404,2.0730471711326905,No,16
234,234,ASV_408,2.0729692057871327,No,16
235,235,ASV_410,2.0730549570276198,No,16
236,236,ASV_414,2.0730346967155664,No,16
237,237,ASV_416,2.0730191351251017,No,16
238,238,ASV_417,2.072995357023624,No,16
239,239,ASV_422,2.0730063950889877,No,16
240,240,ASV_424,2.073039909603583,No,16
241,241,ASV_428,2.073051521732722,No,16
242,242,ASV_429,2.073056078478526,No,16
243,243,ASV_437,2.0729718176269345,No,16
244,244,ASV_453,2.0730571754815577,No,16
245,245,ASV_458,2.0730484498861257,No,16
246,246,ASV_459,2.072979977735951,No,16
247,247,ASV_460,2.072579900256445,No,16
248,248,ASV_461,2.0730527821091416,No,16
249,249,ASV_467,2.0729620720975332,No,16
250,250,ASV_468,2.0729864049679434,No,16
251,251,ASV_472,2.0729272761893465,No,16
252,252,ASV_477,2.073053154331171,No,16
253,253,ASV_479,2.0730566724274215,No,16
254,254,ASV_481,2.0730486174612244,No,16
255,255,ASV_485,2.073047015133445,No,16
256,256,ASV_496,2.072552815495077,No,16
257,257,ASV_500,2.0730532326616355,No,16
258,258,ASV_503,2.07301172000058,No,16
259,259,ASV_504,2.0728766327991766,No,16
260,260,ASV_525,2.072984804663985,No,16
261,261,ASV_527,2.0730550455117505,No,16
262,262,ASV_543,2.073026551033393,No,16
263,263,ASV_547,2.073043258125431,No,16
264,264,ASV_548,2.0729972440277304,No,16
265,265,ASV_556,2.0730535816303193,No,16
266,266,ASV_557,2.0730557124021134,No,16
267,267,ASV_565,2.073049375006239,No,16
268,268,ASV_568,2.072969315145625,No,16
269,269,ASV_574,2.0730586226291994,No,16
270,270,ASV_582,2.0730603282968127,No,16
271,271,ASV_584,2.0730464975377063,No,16
272,272,ASV_587,2.0730137169810936,No,16
273,273,ASV_588,2.0730534637087072,No,16
274,274,ASV_596,2.0730572647074013,No,16
275,275,ASV_598,2.072964655173794,No,16
276,276,ASV_600,2.0730606919830104,No,16
277,277,ASV_610,2.0730532256064222,No,16
278,278,ASV_620,2.0730450733596224,No,16
279,279,ASV_625,2.072942380266189,No,16
280,280,ASV_627,2.073039975972498,No,16
281,281,ASV_629,2.073041196415091,No,16
282,282,ASV_636,2.0729456204460286,No,16
283,283,ASV_638,2.0730289099411356,No,16
284,284,ASV_669,2.0730463965099597,No,16
285,285,ASV_671,2.073054064856245,No,16
286,286,ASV_673,2.072973893044415,No,16
287,287,ASV_706,2.073054491912538,No,16
288,288,ASV_723,2.0730396502154584,No,16
289,289,ASV_726,2.073025629076144,No,16
290,290,ASV_731,2.0730555922654674,No,16
291,291,ASV_742,2.0730007880266235,No,16
292,292,ASV_756,2.073064396085202,No,16
293,293,ASV_769,2.0730589955171705,No,16
294,294,ASV_775,2.0730407100618384,No,16
295,295,ASV_784,2.0729430498440893,No,16
296,296,ASV_789,2.0730496393325355,No,16
297,297,ASV_797,2.0712442076977506,No,16
298,298,ASV_829,2.073059898248645,No,16
299,299,ASV_841,2.073052653626258,No,16
300,300,ASV_842,2.0730595786242167,No,16
301,301,ASV_860,2.073009643387234,No,16
302,302,ASV_871,2.07305430028292,No,16
303,303,ASV_881,2.07305051655935,No,16
304,304,ASV_887,2.0730582509694244,No,16
305,305,ASV_916,2.0730613657403234,No,16
306,306,ASV_917,2.073060827052052,No,16
307,307,ASV_922,2.0730581729354456,No,16
308,308,ASV_923,2.073060573383473,No,16
309,309,ASV_924,2.0730586307430223,No,16
310,310,ASV_941,2.0730499595225957,No,16
311,311,ASV_968,2.0730594433920055,No,16
312,312,ASV_988,2.07305439007509,No,16
313,313,ASV_1024,2.0730585337924428,No,16
314,314,ASV_1064,2.0730600817081175,No,16
315,315,ASV_1081,2.0730566013394482,No,16
316,316,ASV_1171,2.0730600820291407,No,16
317,317,ASV_1177,2.073047843538797,No,16
318,318,ASV_1269,2.073035660920646,No,16
319,319,ASV_1479,2.0730613202295602,No,16
320,320,ASV_1598,2.073060645363546,No,16
